"om","yr","mo","dy","date","time","tz","st","stf","stn","mag","inj","fat","loss","closs","slat","slon","elat","elon","len","wid","ns","sn","sg","f1","f2","f3","f4","fc"
613573,2016,2,23,"2016-02-23","17:25:00",3,"MS",28,0,1,0,0,1e+05,0,31.2627,-88.7064,31.2797,-88.6902,1.51,75,1,1,1,41,0,0,0,0
613574,2016,2,23,"2016-02-23","17:32:00",3,"MS",28,0,1,0,0,25000,0,31.3112,-88.6494,31.3116,-88.6491,0.03,75,1,1,1,41,0,0,0,0
613575,2016,2,23,"2016-02-23","17:45:00",3,"MS",28,0,1,0,0,2e+05,0,31.4313,-88.5348,31.4426,-88.5111,1.6,150,1,1,1,41,153,0,0,0
613576,2016,2,23,"2016-02-23","18:01:00",3,"AL",1,0,1,0,0,0,0,34.2265,-87.9189,34.258,-87.9267,2.22,300,1,1,1,93,0,0,0,0
613577,2016,2,23,"2016-02-23","18:01:00",3,"MS",28,0,0,0,0,15000,0,30.9574,-89.3334,30.9989,-89.2884,3.92,75,1,1,1,35,0,0,0,0
613578,2016,2,23,"2016-02-23","20:10:00",3,"FL",12,0,3,3,0,2.2e+07,0,30.4907,-87.2052,30.5171,-87.1655,2.99,300,1,1,1,33,0,0,0,0
613579,2016,2,23,"2016-02-23","20:17:00",3,"FL",12,0,1,0,0,75000,0,30.5333,-87.1318,30.5563,-87.0956,2.68,100,1,1,1,113,0,0,0,0
613580,2016,2,23,"2016-02-23","22:15:00",3,"AL",1,0,0,0,0,50000,0,31.195,-85.6067,31.2028,-85.5609,2.76,200,1,1,1,69,0,0,0,0
613581,2016,2,23,"2016-02-23","22:24:00",3,"AL",1,0,1,0,0,0,0,31.2479,-85.5317,31.2711,-85.4551,4.83,200,1,1,1,69,45,69,0,0
613582,2016,2,23,"2016-02-23","22:31:00",3,"AL",1,0,1,0,0,50000,0,31.2642,-85.4491,31.2735,-85.4238,1.63,350,1,1,1,69,0,0,0,0
613583,2016,2,23,"2016-02-23","22:34:00",3,"AL",1,0,1,0,0,75000,0,31.2651,-85.4106,31.3085,-85.3752,3.66,900,1,1,1,69,0,0,0,0
613584,2016,2,23,"2016-02-23","22:38:00",3,"AL",1,0,1,0,0,50000,0,31.3531,-85.3769,31.3644,-85.3639,1.09,300,1,1,1,67,0,0,0,0
613585,2016,2,23,"2016-02-23","22:54:00",3,"AL",1,0,0,0,0,0,0,31.436,-85.2071,31.4386,-85.2011,0.4,100,1,1,1,67,0,0,0,0
613586,2016,2,23,"2016-02-23","23:02:00",3,"AL",1,0,1,0,0,0,0,31.497,-85.157,31.5007,-85.1497,0.5,150,1,1,1,67,0,0,0,0
613587,2016,2,23,"2016-02-23","23:07:00",3,"GA",13,0,1,0,0,0,0,31.4151,-84.9804,31.4383,-84.9539,2.24,350,1,1,1,99,0,0,0,0
613588,2016,2,23,"2016-02-23","23:55:00",3,"GA",13,0,1,0,0,0,0,31.6405,-84.42,31.7026,-84.3734,5.09,200,1,1,1,273,0,0,0,0
613589,2016,2,24,"2016-02-24","00:26:00",3,"GA",13,0,1,0,0,50000,0,31.8496,-84.0279,31.8519,-84.0257,0.2,75,1,1,1,177,0,0,0,0
613590,2016,2,24,"2016-02-24","01:45:00",3,"GA",13,0,1,0,0,20000,0,30.8601,-84.3365,30.9679,-84.1607,12.81,400,1,1,1,131,0,0,0,0
613591,2016,2,24,"2016-02-24","04:04:00",3,"AL",1,0,0,0,0,0,0,33.1593,-86.6673,33.1675,-86.6507,1.11,80,1,1,1,117,0,0,0,0
613592,2016,2,24,"2016-02-24","11:27:00",3,"FL",12,0,1,0,0,0,0,27.54,-82.2,27.54,-82.06,8.58,50,1,1,1,81,0,0,0,0
613593,2016,2,24,"2016-02-24","11:45:00",3,"VA",51,0,1,0,0,205000,140000,36.5985,-80.5038,36.616,-80.491,1.4,800,1,1,1,141,0,0,0,0
613594,2016,2,24,"2016-02-24","11:45:00",3,"FL",12,0,0,0,0,0,0,27.65,-82.06,27.654,-82.0456,0.92,30,1,1,1,57,0,0,0,0
613595,2016,2,24,"2016-02-24","11:57:00",3,"NC",37,0,0,0,0,5000,0,34.998,-78.089,35.0056,-78.0864,0.54,150,1,1,1,61,0,0,0,0
613596,2016,2,24,"2016-02-24","12:10:00",3,"NC",37,0,0,0,0,50000,0,35.2169,-77.9213,35.2273,-77.9086,1.01,75,1,1,1,191,0,0,0,0
613597,2016,2,24,"2016-02-24","12:13:00",3,"NC",37,0,1,0,0,1e+05,0,35.16,-77.974,35.1621,-77.9726,0.17,100,1,1,1,61,0,0,0,0
613598,2016,2,24,"2016-02-24","12:15:00",3,"FL",12,0,0,0,0,50000,0,27.0071,-82.1425,27.01,-82.1409,0.22,50,1,1,1,15,0,0,0,0
613599,2016,2,24,"2016-02-24","12:22:00",3,"FL",12,0,1,1,0,1600000,0,26.9991,-82.0391,27.0313,-82.0136,2.72,100,1,1,1,15,0,0,0,0
613600,2016,2,24,"2016-02-24","13:31:00",3,"VA",51,0,1,8,3,2615000,0,36.9922,-77.1234,37.1094,-77.0583,8.86,300,1,1,1,183,181,0,0,0
613601,2016,2,24,"2016-02-24","13:54:00",3,"NC",37,0,0,0,0,25000,0,36.1953,-76.7638,36.2012,-76.7591,0.48,50,1,1,1,15,0,0,0,0
613602,2016,2,24,"2016-02-24","14:16:00",3,"SC",45,0,0,0,0,0,0,34.5585,-80.0328,34.6501,-79.9231,8.89,70,1,1,1,25,0,0,0,0
613603,2016,2,24,"2016-02-24","14:27:00",3,"VA",51,0,0,0,0,10000,0,37.2283,-78.8641,37.2318,-78.8576,0.43,125,1,1,1,31,0,0,0,0
613604,2016,2,24,"2016-02-24","14:28:00",3,"VA",51,0,3,7,1,11200000,0,37.2318,-78.8576,37.403,-78.648,16.89,400,1,1,1,11,0,0,0,0
613605,2016,2,24,"2016-02-24","15:00:00",3,"NC",37,0,1,0,0,1e+05,0,36.0594,-78.945,36.0629,-78.9386,0.43,30,1,1,1,63,0,0,0,0
613606,2016,2,24,"2016-02-24","15:10:00",3,"VA",51,0,0,0,0,325000,155000,37.7597,-78.2912,37.8074,-78.2372,4.42,350,1,1,1,65,0,0,0,0
613607,2016,2,24,"2016-02-24","15:32:00",3,"NC",37,0,2,0,0,6e+05,0,36.3496,-78.5443,36.395,-78.4727,5.07,125,1,1,1,77,181,0,0,0
613608,2016,2,24,"2016-02-24","15:48:00",3,"VA",51,0,1,0,0,260000,50000,36.6047,-78.2435,36.5518,-78.3049,5,150,1,1,1,117,0,0,0,0
613609,2016,2,24,"2016-02-24","17:34:00",3,"VA",51,0,3,25,0,9205000,833000,37.8001,-76.9989,38.1578,-76.6875,30.34,500,1,1,1,97,57,159,193,0
613610,2016,2,24,"2016-02-24","18:12:00",3,"MD",24,0,0,0,0,0,0,38.2259,-76.6354,38.2395,-76.625,6.55,75,1,1,1,37,0,0,0,0
613611,2016,2,24,"2016-02-24","18:20:00",3,"PA",42,0,1,0,0,25000,0,41.7153,-76.2871,41.7302,-76.2797,1.09,100,1,1,1,15,0,0,0,0
613612,2016,2,24,"2016-02-24","18:38:00",3,"PA",42,0,2,0,0,8e+06,0,40.01,-76.0297,40.0676,-75.9766,4.87,400,1,1,1,71,0,0,0,0
613613,2016,2,24,"2016-02-24","19:25:00",3,"VA",51,0,1,0,0,387000,0,37.7488,-76.6854,37.8111,-76.6072,6.06,150,1,1,1,119,103,0,0,0
613614,2016,2,24,"2016-02-24","19:35:00",3,"VA",51,0,1,0,0,275000,402000,37.6485,-76.6492,37.6865,-76.5938,4.01,150,1,1,1,119,0,0,0,0
613512,2016,2,2,"2016-02-02","14:48:00",3,"MS",28,0,1,0,0,120000,0,32.2441,-89.157,32.3041,-89.0577,7.13,150,1,1,1,101,0,0,0,0
613513,2016,2,2,"2016-02-02","15:19:00",3,"MS",28,0,2,0,0,1485000,0,32.4685,-88.8749,32.7072,-88.6457,21.23,880,1,1,1,75,69,0,0,0
613514,2016,2,2,"2016-02-02","15:53:00",3,"MS",28,0,2,0,0,270000,0,32.7303,-88.5776,32.9446,-88.3861,18.52,300,1,1,1,69,103,0,0,0
613515,2016,2,2,"2016-02-02","16:34:00",3,"AL",1,0,2,1,0,0,0,33.0273,-88.3177,33.3401,-88.0636,26.2,1200,1,1,1,107,0,0,0,0
613516,2016,2,2,"2016-02-02","16:55:00",3,"TN",47,0,1,1,0,150000,0,35.7673,-89.1677,35.801,-89.1456,2.64,100,1,1,1,33,0,0,0,0
613517,2016,2,2,"2016-02-02","17:27:00",3,"MS",28,0,1,0,0,170000,0,32.98,-88.57,33.0594,-88.507,6.59,150,1,1,1,103,0,0,0,0
613518,2016,2,2,"2016-02-02","17:36:00",3,"AL",1,0,1,0,0,0,0,33.5399,-87.9153,33.6239,-87.8815,6.12,500,1,1,1,57,0,0,0,0
613519,2016,2,2,"2016-02-02","18:39:00",3,"MS",28,0,1,0,0,22000,0,32.6071,-89.1547,32.6168,-89.1524,0.68,50,1,1,1,99,0,0,0,0
613520,2016,2,2,"2016-02-02","20:10:00",3,"AL",1,0,1,0,0,0,0,33.8779,-88.021,33.93,-87.9856,4.13,400,1,1,1,75,0,0,0,0
613521,2016,2,2,"2016-02-02","23:02:00",3,"AL",1,0,0,0,0,0,0,33.3956,-88.1635,33.4336,-88.107,4.18,1400,1,1,1,107,0,0,0,0
613522,2016,2,3,"2016-02-03","12:02:00",3,"NC",37,0,0,0,0,25000,0,35.7989,-80.3185,35.8031,-80.3009,1.03,50,1,1,1,57,0,0,0,0
613523,2016,2,3,"2016-02-03","12:14:00",3,"NC",37,0,1,0,0,1e+05,0,35.8451,-80.1522,35.8583,-80.1273,1.67,100,1,1,1,57,0,0,0,0
613524,2016,2,3,"2016-02-03","13:28:00",3,"SC",45,0,0,0,0,50000,0,33.9033,-81.0696,33.9114,-81.0625,0.69,75,1,1,1,63,0,0,0,0
613525,2016,2,3,"2016-02-03","16:00:00",3,"GA",13,0,0,0,0,5080000,0,31.8717,-81.6247,31.9248,-81.563,5.7,300,1,1,1,179,0,0,0,0
613631,2016,3,10,"2016-03-10","16:04:00",3,"MS",28,0,0,0,0,20000,0,32.028,-89.5409,32.0368,-89.5228,1.22,80,1,1,1,129,0,0,0,0
613632,2016,3,12,"2016-03-12","21:22:00",3,"KY",21,0,0,0,0,30000,0,36.551,-88.3257,36.5544,-88.3219,0.32,50,1,1,1,35,0,0,0,0
613633,2016,3,13,"2016-03-13","14:56:00",3,"AR",5,0,1,0,0,150000,0,34.8529,-94.2451,34.9041,-94.1877,4.81,850,1,1,1,127,0,0,0,0
613634,2016,3,13,"2016-03-13","15:48:00",3,"AR",5,0,1,0,0,2e+05,0,34.567,-93.438,34.5913,-93.4339,1.7,180,1,1,1,97,0,0,0,0
613635,2016,3,13,"2016-03-13","17:15:00",3,"AR",5,0,0,0,0,10000,0,34.9355,-92.6487,34.9389,-92.6418,1.71,50,1,1,1,119,105,0,0,0
613636,2016,3,13,"2016-03-13","17:32:00",3,"AR",5,0,0,0,0,8000,0,34.145,-91.7451,34.1521,-91.7405,0.56,50,1,1,1,69,0,0,0,0
613637,2016,3,13,"2016-03-13","18:00:00",3,"AR",5,0,0,0,0,0,0,34.2329,-91.4714,34.245,-91.4543,1.29,50,1,1,1,1,0,0,0,0
613638,2016,3,13,"2016-03-13","18:32:00",3,"AR",5,0,0,0,0,8000,0,34.4136,-91.2137,34.4293,-91.204,1.22,50,1,1,1,1,0,0,0,0
613639,2016,3,13,"2016-03-13","18:54:00",3,"AR",5,0,0,0,0,25000,0,34.5391,-90.9558,34.5584,-90.911,2.88,100,1,1,1,107,0,0,0,0
613640,2016,3,13,"2016-03-13","19:16:00",3,"AR",5,0,0,0,0,35000,0,34.6178,-90.8282,34.6337,-90.7644,3.79,125,1,1,1,107,0,0,0,0
613641,2016,3,13,"2016-03-13","20:10:00",3,"AR",5,0,1,0,0,25000,0,35.3298,-90.5826,35.3439,-90.5524,1.96,125,1,1,1,37,0,0,0,0
613642,2016,3,13,"2016-03-13","20:15:00",3,"AR",5,0,1,1,0,2505000,0,33.5082,-91.4509,33.5702,-91.3113,8.96,300,1,1,1,17,41,0,0,0
613643,2016,3,13,"2016-03-13","21:13:00",3,"MS",28,0,0,0,0,40000,0,33.7469,-90.7459,33.7513,-90.7387,0.51,50,1,1,1,11,0,0,0,0
613644,2016,3,14,"2016-03-14","11:38:00",3,"OH",39,0,1,0,0,60000,0,39.694,-84.5835,39.7105,-84.582,1.14,75,1,1,1,135,0,0,0,0
613645,2016,3,14,"2016-03-14","12:16:00",3,"OH",39,0,1,0,0,250000,0,39.882,-84.4272,39.9249,-84.4221,2.98,40,1,1,1,113,0,0,0,0
613646,2016,3,14,"2016-03-14","12:26:00",3,"OH",39,0,0,0,0,20000,0,39.9773,-84.4653,39.9882,-84.4646,0.75,100,1,1,1,37,0,0,0,0
613647,2016,3,14,"2016-03-14","12:26:00",3,"OH",39,0,1,0,0,75000,0,39.9615,-84.5441,39.9939,-84.5397,2.25,150,1,1,1,37,0,0,0,0
613648,2016,3,14,"2016-03-14","12:30:00",3,"OH",39,0,0,0,0,75000,0,39.9782,-84.4268,39.9881,-84.427,0.68,60,1,1,1,109,0,0,0,0
613649,2016,3,15,"2016-03-15","17:26:00",3,"IL",17,0,2,0,0,2e+05,0,40.5621,-90.6736,40.6299,-90.5446,8.23,400,1,1,1,109,0,0,0,0
613650,2016,3,15,"2016-03-15","17:42:00",3,"IL",17,0,1,0,0,215000,0,40.6299,-90.5446,40.699,-90.4165,8.27,400,1,1,1,187,57,0,0,0
613651,2016,3,15,"2016-03-15","18:25:00",3,"IL",17,0,2,10,0,750000,0,41.5342,-90.3616,41.5918,-90.3277,4.78,200,1,1,1,161,0,0,0,0
613652,2016,3,15,"2016-03-15","18:33:00",3,"IA",19,0,0,0,0,0,0,41.7593,-90.4359,41.7592,-90.4351,0.03,50,1,1,1,163,0,0,0,0
613653,2016,3,15,"2016-03-15","18:34:00",3,"IA",19,0,0,0,0,0,0,41.7592,-90.4356,41.7579,-90.413,1.17,50,1,1,1,45,0,0,0,0
613654,2016,3,15,"2016-03-15","18:42:00",3,"IL",17,0,2,0,0,1e+06,0,40.7135,-89.9146,40.7594,-89.7838,7.55,440,1,1,1,143,0,0,0,0
613655,2016,3,15,"2016-03-15","18:44:00",3,"IL",17,0,1,0,0,280000,0,39.7404,-89.8153,39.7738,-89.7627,3.62,75,1,1,1,167,0,0,0,0
613656,2016,3,15,"2016-03-15","18:49:00",3,"IA",19,0,1,3,0,50000,0,41.8052,-90.3175,41.8194,-90.2995,1.35,75,1,1,1,45,0,0,0,0
613657,2016,3,15,"2016-03-15","18:57:00",3,"IA",19,0,1,0,0,0,0,41.9164,-90.2883,41.9556,-90.2488,3.38,300,1,1,1,45,0,0,0,0
613658,2016,3,15,"2016-03-15","19:05:00",3,"IL",17,0,0,0,0,260000,0,40.7304,-89.6491,40.7602,-89.5908,3.68,200,1,1,1,143,0,0,0,0
613659,2016,3,15,"2016-03-15","19:33:00",3,"IL",17,0,0,0,0,0,0,41.6636,-89.6925,41.687,-89.6788,1.76,50,1,1,1,195,0,0,0,0
613660,2016,3,19,"2016-03-19","12:45:00",3,"FL",12,0,0,0,0,0,0,26.1145,-80.1047,26.1168,-80.1039,0.17,50,1,1,1,11,0,0,0,0
613661,2016,3,23,"2016-03-23","20:08:00",3,"TX",48,0,0,0,0,90000,0,32.9404,-97.3815,32.9428,-97.3711,0.63,40,1,1,1,439,0,0,0,0
613662,2016,3,23,"2016-03-23","20:51:00",3,"OK",40,0,2,4,0,375000,0,35.6916,-94.5042,35.8293,-94.4104,11.1,800,2,0,1,0,0,0,0,0
613662,2016,3,23,"2016-03-23","20:51:00",3,"OK",40,0,1,0,0,0,0,35.6916,-94.5042,35.7109,-94.4851,1.8,480,2,1,2,1,0,0,0,0
613662,2016,3,23,"2016-03-23","20:54:00",3,"AR",5,0,2,4,0,375000,0,35.7109,-94.4851,35.8293,-94.4104,9.3,800,2,1,2,33,143,0,0,0
613663,2016,3,23,"2016-03-23","22:08:00",3,"MO",29,0,1,0,0,0,0,36.6784,-93.578,36.6852,-93.5695,3.83,200,1,1,1,9,209,0,0,0
613664,2016,3,24,"2016-03-24","12:26:00",3,"IN",18,0,0,0,0,75000,0,41.3747,-86.8731,41.3748,-86.8714,0.09,50,1,1,1,91,0,0,0,0
613665,2016,3,24,"2016-03-24","12:30:00",3,"IN",18,0,0,0,0,0,0,41.4392,-86.7301,41.4442,-86.7133,0.94,100,1,1,1,91,0,0,0,0
613666,2016,3,24,"2016-03-24","12:35:00",3,"IN",18,0,0,0,0,0,0,41.436,-86.679,41.4333,-86.6698,0.51,50,1,1,1,91,0,0,0,0
613667,2016,3,24,"2016-03-24","12:45:00",3,"LA",22,0,1,0,0,7000,0,30.1915,-93.186,30.1912,-93.1837,0.14,10,1,1,1,19,0,0,0,0
613668,2016,3,24,"2016-03-24","13:14:00",3,"MI",26,0,0,0,0,1e+05,0,41.7925,-86.1027,41.8,-86.0787,1.34,150,1,1,1,27,0,0,0,0
613669,2016,3,24,"2016-03-24","13:30:00",3,"AL",1,0,0,0,0,8000,0,31.529,-86.7244,31.5313,-86.7185,0.38,50,1,1,1,13,0,0,0,0
613670,2016,3,27,"2016-03-27","16:24:00",3,"TN",47,0,1,0,0,25000,0,35.9651,-88.1419,35.9752,-88.1082,2.01,100,1,1,1,5,0,0,0,0
613671,2016,3,27,"2016-03-27","18:00:00",3,"KY",21,0,2,0,0,1e+06,0,36.9801,-87.6681,37.05,-87.402,15.46,200,1,1,1,47,0,0,0,0
613672,2016,3,27,"2016-03-27","18:11:00",3,"KY",21,0,0,0,0,6000,0,37.05,-87.5779,37.05,-87.5163,3.4,100,1,1,1,47,0,0,0,0
613673,2016,3,27,"2016-03-27","18:35:00",3,"KY",21,0,0,0,0,4000,0,37.1179,-87.3237,37.1488,-87.2442,4.87,75,1,1,1,47,177,0,0,0
613674,2016,3,30,"2016-03-30","15:48:00",3,"KS",20,0,0,0,0,0,0,37.1357,-96.5858,37.1329,-96.5774,0.5,50,1,1,1,35,0,0,0,0
613675,2016,3,30,"2016-03-30","18:13:00",3,"OK",40,0,2,7,0,2825000,0,36.2151,-96.0151,36.2765,-95.6677,20,800,1,1,1,113,143,131,0,0
613676,2016,3,30,"2016-03-30","18:48:00",3,"OK",40,0,1,0,0,75000,0,36.7291,-95.5523,36.7408,-95.5062,2.7,120,1,1,1,105,0,0,0,0
613677,2016,3,30,"2016-03-30","19:00:00",3,"OK",40,0,2,0,0,1e+06,0,36.284,-95.6384,36.3134,-95.5328,6.4,550,1,1,1,131,0,0,0,0
613678,2016,3,30,"2016-03-30","19:18:00",3,"OK",40,0,0,0,0,0,0,36.8151,-95.3178,36.8317,-95.2751,2.5,100,1,1,1,35,0,0,0,0
613679,2016,3,30,"2016-03-30","22:11:00",3,"AR",5,0,1,0,0,150000,0,33.4497,-91.4455,33.4702,-91.4411,1.44,100,1,1,1,17,0,0,0,0
613680,2016,3,30,"2016-03-30","22:15:00",3,"AR",5,0,1,1,0,110000,0,33.5182,-91.4503,33.5345,-91.3907,3.61,150,1,1,1,17,0,0,0,0
613681,2016,3,31,"2016-03-31","04:55:00",3,"LA",22,0,1,0,0,0,0,30.7979,-90.6077,30.7996,-90.6055,0.18,50,1,1,1,91,0,0,0,0
613682,2016,3,31,"2016-03-31","05:05:00",3,"LA",22,0,1,0,0,0,0,30.8168,-90.5397,30.8728,-90.4978,4.6,250,1,1,1,105,0,0,0,0
613683,2016,3,31,"2016-03-31","06:53:00",3,"MS",28,0,1,0,0,70000,0,31.1384,-89.4195,31.1423,-89.3955,1.44,50,1,1,1,73,0,0,0,0
613684,2016,3,31,"2016-03-31","13:02:00",3,"KY",21,0,1,0,0,1e+05,0,37.6511,-87.1286,37.6452,-87.0749,2.97,250,1,1,1,59,0,0,0,0
613685,2016,3,31,"2016-03-31","14:40:00",3,"IN",18,0,1,0,0,50000,0,40.3684,-86.836,40.3687,-86.8333,0.14,30,1,1,1,157,0,0,0,0
613686,2016,3,31,"2016-03-31","15:28:00",3,"TN",47,0,1,0,0,25000,0,35.0756,-88.2889,35.0793,-88.2629,1.46,75,1,1,1,71,0,0,0,0
613687,2016,3,31,"2016-03-31","15:31:00",3,"TN",47,0,0,0,0,20000,0,35.5523,-87.7379,35.5315,-87.6813,3.49,350,1,1,1,135,101,0,0,0
613688,2016,3,31,"2016-03-31","15:45:00",3,"TN",47,0,0,0,0,5000,0,35.5957,-87.6105,35.5891,-87.6008,0.71,50,1,1,1,101,0,0,0,0
613689,2016,3,31,"2016-03-31","15:49:00",3,"IN",18,0,1,0,0,0,0,41.4102,-85.3924,41.413,-85.3833,0.51,30,1,1,1,113,0,0,0,0
613690,2016,3,31,"2016-03-31","15:56:00",3,"IN",18,0,1,0,0,0,0,40.8085,-85.8807,40.813,-85.8678,0.74,60,1,1,1,169,0,0,0,0
613691,2016,3,31,"2016-03-31","15:56:00",3,"IN",18,0,0,0,0,0,0,40.7463,-86.9763,40.7691,-86.925,3.11,120,1,1,1,181,0,0,0,0
613692,2016,3,31,"2016-03-31","17:18:00",3,"MS",28,0,1,0,0,225000,0,33.42,-88.37,33.4843,-88.2628,7.78,600,2,0,1,0,0,0,0,0
613692,2016,3,31,"2016-03-31","17:18:00",3,"MS",28,0,1,0,0,225000,0,33.42,-88.37,33.4601,-88.2836,5.7,600,2,1,2,87,0,0,0,0
613692,2016,3,31,"2016-03-31","17:32:00",3,"AL",1,0,1,0,0,0,0,33.4601,-88.2836,33.4843,-88.2628,2.08,500,2,1,2,107,0,0,0,0
613693,2016,3,31,"2016-03-31","17:38:00",3,"GA",13,0,0,0,0,2000,0,31.07,-84.27,31.0721,-84.2657,0.29,50,1,1,1,131,0,0,0,0
613694,2016,3,31,"2016-03-31","17:43:00",3,"AL",1,0,1,0,0,0,0,33.4674,-88.1877,33.4775,-88.1395,2.88,350,1,1,1,107,0,0,0,0
613695,2016,3,31,"2016-03-31","18:03:00",3,"AL",1,0,1,0,0,0,0,33.7762,-87.8708,33.8233,-87.8403,3.72,650,1,1,1,57,0,0,0,0
613696,2016,3,31,"2016-03-31","18:27:00",3,"AL",1,0,1,0,0,0,0,33.8558,-87.7001,33.8924,-87.6545,3.7,500,1,1,1,57,0,0,0,0
613697,2016,3,31,"2016-03-31","19:05:00",3,"AL",1,0,0,0,0,0,0,33.651,-87.5288,33.6644,-87.5004,1.88,400,1,1,1,57,0,0,0,0
613698,2016,3,31,"2016-03-31","20:42:00",3,"AL",1,0,1,0,0,0,0,33.8767,-86.6247,33.8801,-86.621,0.32,275,1,1,1,9,0,0,0,0
613699,2016,3,31,"2016-03-31","20:54:00",3,"AL",1,0,2,0,0,0,0,34.4679,-86.9299,34.5557,-86.8018,9.55,200,1,1,1,103,83,0,0,0
613700,2016,3,31,"2016-03-31","23:19:00",3,"AL",1,0,0,0,0,0,0,32.5338,-85.3794,32.5444,-85.3416,2.09,50,1,1,1,81,0,0,0,0
613615,2016,3,1,"2016-03-01","17:43:00",3,"AL",1,0,2,4,0,0,0,33.326,-86.9965,33.3182,-86.9015,5.59,465,1,1,1,73,0,0,0,0
613616,2016,3,1,"2016-03-01","18:42:00",3,"AL",1,0,0,0,0,0,0,33.1181,-86.2246,33.1212,-86.1739,2.99,80,1,1,1,121,0,0,0,0
613617,2016,3,1,"2016-03-01","20:27:00",3,"AL",1,0,0,0,0,0,0,32.6832,-85.4056,32.6769,-85.3542,3.08,100,1,1,1,81,0,0,0,0
613618,2016,3,3,"2016-03-03","18:36:00",3,"AL",1,0,1,0,0,15000,0,31.0333,-86.7249,31.0337,-86.7226,0.14,25,1,1,1,53,0,0,0,0
613619,2016,3,7,"2016-03-07","18:08:00",3,"TX",48,0,1,0,0,1e+05,0,32.79,-97.98,32.82,-97.97,2.15,300,1,1,1,367,0,0,0,0
613620,2016,3,8,"2016-03-08","06:30:00",3,"TX",48,0,0,0,0,130000,0,32.0833,-98.3435,32.0859,-98.3396,0.29,100,1,1,1,143,0,0,0,0
613621,2016,3,8,"2016-03-08","06:55:00",3,"TX",48,0,1,0,0,5e+05,0,32.2055,-98.2172,32.2368,-98.2108,2.19,100,1,1,1,143,0,0,0,0
613622,2016,3,8,"2016-03-08","07:21:00",3,"TX",48,0,0,0,0,50000,0,32.4014,-97.8896,32.4018,-97.8833,0.37,160,1,1,1,221,0,0,0,0
613623,2016,3,8,"2016-03-08","07:36:00",3,"TX",48,0,0,0,0,4000,0,32.4571,-97.7586,32.4571,-97.7586,0.01,40,1,1,1,221,0,0,0,0
613624,2016,3,8,"2016-03-08","08:03:00",3,"TX",48,0,0,0,0,330000,0,32.6547,-97.4828,32.6542,-97.4504,1.89,70,1,1,1,439,0,0,0,0
613625,2016,3,8,"2016-03-08","08:17:00",3,"TX",48,0,0,0,0,60000,0,31.1672,-98.175,31.1697,-98.173,0.21,100,1,1,1,281,0,0,0,0
613626,2016,3,8,"2016-03-08","08:53:00",3,"TX",48,0,1,0,0,90000,0,33.0965,-96.8695,33.0985,-96.8687,0.15,40,1,1,1,121,0,0,0,0
613627,2016,3,8,"2016-03-08","09:17:00",3,"TX",48,0,0,0,0,0,0,30.7522,-97.8314,30.7737,-97.8284,1.5,50,1,1,1,491,0,0,0,0
613628,2016,3,8,"2016-03-08","12:23:00",3,"TX",48,0,1,0,0,70000,0,32.0112,-96.1692,32.0378,-96.1602,1.91,150,1,1,1,349,0,0,0,0
613629,2016,3,8,"2016-03-08","12:37:00",3,"TX",48,0,0,0,0,2e+05,0,32.1285,-96.0874,32.1687,-96.0101,5.3,80,1,1,1,213,0,0,0,0
613630,2016,3,8,"2016-03-08","19:10:00",3,"TX",48,0,1,0,0,0,0,30.93,-99.2,30.9425,-99.1774,1.7,185,1,1,1,319,307,0,0,0
613722,2016,4,11,"2016-04-11","12:26:00",3,"AR",5,0,0,0,0,25000,0,33.25,-93.0941,33.243,-93.0754,1.18,25,1,1,1,27,0,0,0,0
613723,2016,4,15,"2016-04-15","14:08:00",3,"CO",8,0,-9,0,0,0,0,38.3743,-102.8185,38.4299,-102.8225,3.85,150,1,1,1,61,0,0,0,0
613724,2016,4,15,"2016-04-15","14:26:00",3,"CO",8,0,-9,0,0,0,0,38.4046,-102.8083,38.4118,-102.8082,0.5,100,1,1,1,61,0,0,0,0
613725,2016,4,15,"2016-04-15","15:05:00",3,"CO",8,0,-9,0,0,0,0,38.4773,-102.7234,38.4944,-102.7191,1.2,100,1,1,1,61,0,0,0,0
613726,2016,4,15,"2016-04-15","18:10:00",3,"CO",8,0,-9,0,0,0,0,38.1773,-102.7907,38.1852,-102.7865,0.59,100,1,1,1,11,0,0,0,0
613727,2016,4,15,"2016-04-15","18:50:00",3,"OK",40,0,0,0,0,0,0,36.74,-101.988,36.7424,-101.9864,1.07,50,1,1,1,139,0,0,0,0
613728,2016,4,15,"2016-04-15","18:56:00",3,"OK",40,0,1,0,0,0,0,36.7467,-101.9433,36.7595,-101.9323,1.07,60,1,1,1,139,0,0,0,0
613729,2016,4,15,"2016-04-15","19:02:00",3,"OK",40,0,0,0,0,0,0,36.7962,-101.9512,36.8053,-101.9393,0.91,50,1,1,1,139,0,0,0,0
613730,2016,4,15,"2016-04-15","19:16:00",3,"OK",40,0,0,0,0,0,0,36.8669,-101.8654,36.8802,-101.8585,1,50,1,1,1,139,0,0,0,0
613731,2016,4,15,"2016-04-15","19:19:00",3,"OK",40,0,0,0,0,0,0,36.88,-101.86,36.8896,-101.8525,0.78,25,1,1,1,139,0,0,0,0
613732,2016,4,15,"2016-04-15","19:30:00",3,"KS",20,0,1,0,0,80000,0,37.0174,-101.8363,37.037,-101.8157,1.8,125,1,1,1,129,0,0,0,0
